season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,Owen Deady,Owen,Deady,,443,Owen Deady,"DEADY,OWEN",DEADYOWENMOR,17,17,,,Moravian,MOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,152,98,0,7,6,1020:00,2,328,1.000,,,,,,,,,,,,,,,3,5,0,3,2,1,.600,0.18,,,,,,2.539694655789119,55,90
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,Adam Twist,Adam,Twist,,443,Adam Twist,"TWIST,ADAM",TWISTADAMMOR,17,0,,,Moravian,MOR,0,0,0,0,0,0,1,7,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,17,0,13,1,00:00,0,0,1.000,,,,,,,,,,,,,,,37,64,0,23,7,16,.578,1.35,,,,,,2.4675702410432527,56,90
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Brady McMahon,Brady,McMahon,,124,Brady McMahon,"MCMAHON,BRADY",MCMAHONBRADYCATHOLIC,19,19,,,Catholic,CATHOLIC,1049-2711,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,20,2,1132:00,54,0,1.000,,,,,,,,,,,,,,,43,81,0,23,11,12,.531,1.21,,,,,,2.3709808577418365,57,90
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Will Gilfillan,Will,Gilfillan,,124,Will Gilfillan,"GILFILLAN,WILL",GILFILLANWILLCATHOLIC,19,1,,,Catholic,CATHOLIC,1049-3326,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,10,0,8,2,60:00,0,0,1.000,,,,,,,,,,,,,,,19,36,0,22,13,9,.528,1.16,,,,,,2.3358534880559745,58,89
2026-27,mlax,Landmark Conference,landmark_conference,Goucher,Nick Gambone,Nick,Gambone,,1467,Nick Gambone,"GAMBONE,NICK",GAMBONENICKGOUCHER,17,17,,,Goucher,GOUCHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,40,0,17,27,1009:00,89,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,2.316736167872175,59,89
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Logan Farrington,Logan,Farrington,,124,Logan Farrington,"FARRINGTON,LOGAN",FARRINGTONLOGANCATHOLIC,18,18,,,Catholic,CATHOLIC,1049-3076,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,0,14,2,1072:00,54,0,1.000,,,,,,,,,,,,,,,29,50,0,21,11,10,.580,1.17,,,,,,2.2866289094181655,60,89
2026-27,mlax,Landmark Conference,landmark_conference,Wilkes,Ben Byers,Ben,Byers,,784,Ben Byers,"BYERS,BEN",BYERSBENWILKES,17,0,,,Wilkes,WILKES,1002-4722,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,19,0,18,4,00:00,0,0,1.000,,,,,,,,,,,,,,,24,44,0,20,2,18,.545,1.18,,,,,,2.2208513830916456,61,89
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Zach Gibson,Zach,Gibson,,124,Zach Gibson,"GIBSON,ZACH",GIBSONZACHCATHOLIC,19,0,,,Catholic,CATHOLIC,1049-3080,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,56,0,11,15,00:00,0,0,1.000,,,,,,,,,,,,,,,5,7,0,4,1,3,.714,0.21,,,,,,2.170859640761024,62,89
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,Mike Sickler,Mike,Sickler,,443,Mike Sickler,"SICKLER,MIKE",SICKLERMIKEMOR,16,16,,,Moravian,MOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,36,0,18,27,960:00,2,0,1.000,,,,,,,,,,,,,,,1,2,0,0,0,0,.500,0.00,,,,,,2.1570907052746637,63,89
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Chris McCabe,Chris,McCabe,,124,Chris McCabe,"MCCABE,CHRIS",MCCABECHRISCATHOLIC,19,0,,,Catholic,CATHOLIC,1049-3081,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,10,0,9,3,00:00,0,0,1.000,,,,,,,,,,,,,,,25,47,0,21,7,14,.532,1.11,,,,,,2.0820223769141,64,89
2026-27,mlax,Landmark Conference,landmark_conference,Elizabethtown,Casey Lamey,Casey,Lamey,,211,Casey Lamey,"LAMEY,CASEY",LAMEYCASEYETOWN,12,11,,,Elizabethtown,ETOWN,993-6417,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,13,0,15,3,661:00,20,0,1.000,,,,,,,,,,,,,,,22,41,0,20,8,12,.537,1.67,,,,,,2.0533485464025953,65,89
2026-27,mlax,Landmark Conference,landmark_conference,Scranton,Thomas Popolizio,Thomas,Popolizio,,633,Thomas Popolizio,"POPOLIZIO,THOMAS",POPOLIZIOTHOMASSCRANTON,18,0,,,Scranton,SCRANTON,1056-2471,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,20,0,7,22,00:00,0,0,1.000,,,,,,,,,,,,,,,7,10,0,6,2,4,.700,0.33,,,,,,2.032711023228086,66,88
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,Robert Celona,Robert,Celona,,443,Robert Celona,"CELONA,ROBERT",CELONAROBERTMOR,17,0,,,Moravian,MOR,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,7,0,22,3,00:00,0,1,1.000,,,,,,,,,,,,,,,22,35,0,21,9,12,.629,1.24,,,,,,2.029203932916007,67,88
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,Andrew Cassese,Andrew,Cassese,,443,Andrew Cassese,"CASSESE,ANDREW",CASSESEANDREWMOR,17,17,,,Moravian,MOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,8,27,42,0,6,24,1020:00,2,35,1.000,,,,,,,,,,,,,,,4,15,0,0,0,0,.267,0.00,,,,,,2.010214094242219,68,88
2026-27,mlax,Landmark Conference,landmark_conference,Susquehanna,Brandon Cash,Brandon,Cash,,685,Brandon Cash,"CASH,BRANDON",CASHBRANDONSUSQUEHA,17,0,,,Susquehanna,SUSQUEHA,1054-4735,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,226,144,106,0,11,1,00:00,0,370,1.000,,,,,,,,,,,,,,,4,7,0,2,0,2,.571,0.12,,,,,,1.9662961658849225,69,88
2026-27,mlax,Landmark Conference,landmark_conference,Lycoming,James Hall-Melnychuck,James,Hall-Melnychuck,,373,James Hall-Melnychuck,"HALL-MELNYCHUCK,JAMES",HALL-MELNYCHUCKJAMESLYCO,15,4,,,Lycoming,LYCO,996-9217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,40,0,27,12,226:00,76,0,1.000,,,,,,,,,,,,,,,9,13,0,8,2,6,.692,0.53,,,,,,1.9068538276559182,70,88
2026-27,mlax,Landmark Conference,landmark_conference,Lycoming,Cesar Carmona-Felipe,Cesar,Carmona-Felipe,,373,Cesar Carmona-Felipe,"CARMONA-FELIPE,CESAR",CARMONA-FELIPECESARLYCO,15,15,,,Lycoming,LYCO,996-9322,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,4,2,0,0,0,2,17,0,31,5,886:00,76,2,1.000,,,,,,,,,,,,,,,28,54,0,17,7,10,.519,1.13,,,,,,1.8915021240069216,71,88
2026-27,mlax,Landmark Conference,landmark_conference,Susquehanna,Ryan Mosier,Ryan,Mosier,,685,Ryan Mosier,"MOSIER,RYAN",MOSIERRYANSUSQUEHA,18,18,,,Susquehanna,SUSQUEHA,1054-4741,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,38,0,18,21,1083:00,23,0,1.000,,,,,,,,,,,,,,,2,4,0,2,1,1,.500,0.11,,,,,,1.861413161060331,72,88
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,Hunter Klapmuts,Hunter,Klapmuts,,443,Hunter Klapmuts,"KLAPMUTS,HUNTER",KLAPMUTSHUNTERMOR,17,0,,,Moravian,MOR,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,17,4,00:00,0,0,1.000,,,,,,,,,,,,,,,41,85,0,20,4,16,.482,1.18,,,,,,1.8088306482491527,73,88
2026-27,mlax,Landmark Conference,landmark_conference,Susquehanna,Brendan Gleason,Brendan,Gleason,,685,Brendan Gleason,"GLEASON,BRENDAN",GLEASONBRENDANSUSQUEHA,18,0,,,Susquehanna,SUSQUEHA,1054-4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,49,55,49,0,8,15,00:00,0,104,1.000,,,,,,,,,,,,,,,4,8,0,3,2,1,.500,0.17,,,,,,1.7430721537557412,74,87
2026-27,mlax,Landmark Conference,landmark_conference,Scranton,Logan Kelly,Logan,Kelly,,633,Logan Kelly,"KELLY,LOGAN",KELLYLOGANSCRANTON,20,20,,,Scranton,SCRANTON,1056-2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,0,7,20,1207:00,117,0,1.000,,,,,,,,,,,,,,,0,0,0,1,1,0,.000,0.05,,,,,,1.7104112680802805,75,87
2026-27,mlax,Landmark Conference,landmark_conference,Scranton,Shawn Martin,Shawn,Martin,,633,Shawn Martin,"MARTIN,SHAWN",MARTINSHAWNSCRANTON,21,0,,,Scranton,SCRANTON,1056-2680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,173,169,101,0,7,0,00:00,0,342,1.000,,,,,,,,,,,,,,,2,3,0,2,1,1,.667,0.10,,,,,,1.6714155624701497,76,87
2026-27,mlax,Landmark Conference,landmark_conference,Elizabethtown,Justin Fox,Justin,Fox,,211,Justin Fox,"FOX,JUSTIN",FOXJUSTINETOWN,19,7,,,Elizabethtown,ETOWN,993-6412,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,9,3,420:00,0,0,1.000,,,,,,,,,,,,,,,23,35,0,16,5,11,.657,0.84,,,,,,1.6645370733820597,77,87
2026-27,mlax,Landmark Conference,landmark_conference,Drew,Theo Krueger,Theo,Krueger,,190,Theo Krueger,"KRUEGER,THEO",KRUEGERTHEODREW,16,0,,,Drew,DREW,1050-4371,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,0,0,7,17,39,0,12,16,00:00,0,24,1.000,,,,,,,,,,,,,,,4,7,0,4,2,2,.571,0.25,,,,,,1.6546058528395249,78,87
2026-27,mlax,Landmark Conference,landmark_conference,Scranton,Connor Cole,Connor,Cole,,633,Connor Cole,"COLE,CONNOR",COLECONNORSCRANTON,21,21,,,Scranton,SCRANTON,1056-2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,42,0,4,21,1267:00,117,1,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000,0.00,,,,,,1.6238692893135067,79,87
2026-27,mlax,Landmark Conference,landmark_conference,Goucher,Jack Schiavone,Jack,Schiavone,,1467,Jack Schiavone,"SCHIAVONE,JACK",SCHIAVONEJACKGOUCHER,16,15,,,Goucher,GOUCHER,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,1,6,54,0,18,14,889:00,89,7,1.000,,,,,,,,,,,,,,,2,3,0,2,1,1,.667,0.13,,,,,,1.5985237999500481,80,87
2026-27,mlax,Landmark Conference,landmark_conference,Juniata,Dontez Porter,Dontez,Porter,,325,Dontez Porter,"PORTER,DONTEZ",PORTERDONTEZJUNIATA,15,9,,,Juniata,JUNIATA,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,9,0,34,1,534:00,6,0,1.000,,,,,,,,,,,,,,,24,27,0,20,6,14,.889,1.33,,,,,,1.5692242275692363,81,87
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Jack Suchanek,Jack,Suchanek,,124,Jack Suchanek,"SUCHANEK,JACK",SUCHANEKJACKCATHOLIC,19,0,,,Catholic,CATHOLIC,1049-3063,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,68,91,0,10,1,00:00,0,216,1.000,,,,,,,,,,,,,,,7,13,0,3,0,3,.538,0.16,,,,,,1.5494914350789135,82,86
2026-27,mlax,Landmark Conference,landmark_conference,Goucher,Jack Murdaugh,Jack,Murdaugh,,1467,Jack Murdaugh,"MURDAUGH,JACK",MURDAUGHJACKGOUCHER,15,5,,,Goucher,GOUCHER,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,17,0,13,9,304:00,0,0,1.000,,,,,,,,,,,,,,,16,32,0,12,7,5,.500,0.80,,,,,,1.497299760905248,83,86
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Connor Baia,Connor,Baia,,124,Connor Baia,"BAIA,CONNOR",BAIACONNORCATHOLIC,19,1,,,Catholic,CATHOLIC,1049-3079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,73,93,0,8,1,60:00,0,260,1.000,,,,,,,,,,,,,,,5,5,0,2,1,1,1.000,0.11,,,,,,1.4809062389180312,84,86
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Alex Populoh,Alex,Populoh,,124,Alex Populoh,"POPULOH,ALEX",POPULOHALEXCATHOLIC,19,0,,,Catholic,CATHOLIC,1049-3337,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,43,0,14,9,00:00,0,0,1.000,,,,,,,,,,,,,,,10,18,0,7,2,5,.556,0.37,,,,,,1.4583773657406813,85,86
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Finn Smith,Finn,Smith,,124,Finn Smith,"SMITH,FINN",SMITHFINNCATHOLIC,19,0,,,Catholic,CATHOLIC,1049-3329,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,38,0,7,10,00:00,0,0,1.000,,,,,,,,,,,,,,,7,16,0,7,4,3,.438,0.37,,,,,,1.4545177920867367,86,86
2026-27,mlax,Landmark Conference,landmark_conference,Drew,Vincent Rubio,Vincent,Rubio,,190,Vincent Rubio,"RUBIO,VINCENT",RUBIOVINCENTDREW,16,0,,,Drew,DREW,1050-4714,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,5,00:00,0,0,1.000,,,,,,,,,,,,,,,27,42,0,15,6,9,.643,0.94,,,,,,1.3745786927144523,87,86
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,Liam Kelly,Liam,Kelly,,443,Liam Kelly,"KELLY,LIAM",KELLYLIAMMOR,17,17,,,Moravian,MOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,20,10,944:00,188,0,1.000,17,872:03,148,161,0,7,6,0,0,0,0,551,10.18,.521,1,2,0,0,0,0,.500,0.00,,,,,,1.3492772773610284,88,86
2026-27,mlax,Landmark Conference,landmark_conference,Scranton,Eric Reisenwitz,Eric,Reisenwitz,,633,Eric Reisenwitz,"REISENWITZ,ERIC",REISENWITZERICSCRANTON,21,0,,,Scranton,SCRANTON,1056-747,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,37,0,12,10,00:00,0,0,1.000,,,,,,,,,,,,,,,7,13,0,6,4,2,.538,0.29,,,,,,1.2327406725027013,89,86
2026-27,mlax,Landmark Conference,landmark_conference,Scranton,Tommy Tremarco,Tommy,Tremarco,,633,Tommy Tremarco,"TREMARCO,TOMMY",TREMARCOTOMMYSCRANTON,17,0,,,Scranton,SCRANTON,1056-2470,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,11,2,00:00,0,0,1.000,,,,,,,,,,,,,,,18,27,0,17,8,9,.667,1.00,,,,,,1.2193242203582069,90,85
2026-27,mlax,Landmark Conference,landmark_conference,Drew,Salvatore Desiderio,Salvatore,Desiderio,,190,Salvatore Desiderio,"DESIDERIO,SALVATORE",DESIDERIOSALVATOREDREW,16,0,,,Drew,DREW,1050-4361,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30,0,1,17,00:00,0,0,1.000,,,,,,,,,,,,,,,3,4,0,3,1,2,.750,0.19,,,,,,1.2088615832283502,91,85
2026-27,mlax,Landmark Conference,landmark_conference,Juniata,Chris Queen,Chris,Queen,,325,Chris Queen,"QUEEN,CHRIS",QUEENCHRISJUNIATA,15,3,,,Juniata,JUNIATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,17,33,0,14,20,180:00,0,22,1.000,,,,,,,,,,,,,,,3,6,0,0,0,0,.500,0.00,,,,,,1.1358853968262022,92,85
2026-27,mlax,Landmark Conference,landmark_conference,Catholic,Erik Aulbach,Erik,Aulbach,,124,Erik Aulbach,"AULBACH,ERIK",AULBACHERIKCATHOLIC,18,0,,,Catholic,CATHOLIC,1049-3068,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,0,10,3,00:00,0,0,1.000,,,,,,,,,,,,,,,10,17,0,11,3,8,.588,0.61,,,,,,1.0874063072525089,93,85
2026-27,mlax,Landmark Conference,landmark_conference,Juniata,Noah Harrison,Noah,Harrison,,325,Noah Harrison,"HARRISON,NOAH",HARRISONNOAHJUNIATA,13,11,,,Juniata,JUNIATA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,111,83,0,13,1,657:00,37,243,1.000,,,,,,,,,,,,,,,6,9,0,2,1,1,.667,0.15,,,,,,1.081792582424253,94,85
2026-27,mlax,Landmark Conference,landmark_conference,Lycoming,Cole Slezak,Cole,Slezak,,373,Cole Slezak,"SLEZAK,COLE",SLEZAKCOLELYCO,10,10,,,Lycoming,LYCO,996-8999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,25,0,11,22,586:00,76,0,1.000,,,,,,,,,,,,,,,2,4,0,0,0,0,.500,0.00,,,,,,1.0741576749169877,95,85
2026-27,mlax,Landmark Conference,landmark_conference,Lycoming,Evan Donnelly,Evan,Donnelly,,373,Evan Donnelly,"DONNELLY,EVAN",DONNELLYEVANLYCO,15,15,,,Lycoming,LYCO,996-9516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,17,5,886:00,76,0,1.000,15,865:55,227,270,0,1,9,0,0,0,0,842,15.73,.543,1,2,0,2,2,0,.500,0.13,,,,,,0.9379281496654153,96,85
2026-27,mlax,Landmark Conference,landmark_conference,Elizabethtown,Tom Gress,Tom,Gress,,211,Tom Gress,"GRESS,TOM",GRESSTOMETOWN,18,0,,,Elizabethtown,ETOWN,993-6421,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,7,5,00:00,0,0,1.000,,,,,,,,,,,,,,,19,30,0,15,3,12,.633,0.83,,,,,,0.8750915567956137,97,85
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,RJ Toogood,RJ,Toogood,,443,RJ Toogood,"TOOGOOD,RJ",TOOGOODRJMOR,17,17,,,Moravian,MOR,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,5,0,0,0,0,38,0,14,15,1020:00,2,0,1.000,,,,,,,,,,,,,,,3,8,0,1,0,1,.375,0.06,,,,,,0.8733999707932287,98,84
2026-27,mlax,Landmark Conference,landmark_conference,Scranton,Carsen Kirchner,Carsen,Kirchner,,633,Carsen Kirchner,"KIRCHNER,CARSEN",KIRCHNERCARSENSCRANTON,19,16,,,Scranton,SCRANTON,1056-2466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,13,4,904:00,104,0,1.000,19,793:16,111,174,0,12,2,0,0,0,0,488,8.40,.611,0,0,0,0,0,0,.000,0.00,,,,,,0.8176984963145328,99,84
2026-27,mlax,Landmark Conference,landmark_conference,Lycoming,Garis Tocco,Garis,Tocco,,373,Garis Tocco,"TOCCO,GARIS",TOCCOGARISLYCO,15,15,,,Lycoming,LYCO,996-9461,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,18,0,30,1,886:00,76,0,1.000,,,,,,,,,,,,,,,21,47,0,14,4,10,.447,0.93,,,,,,0.7703163418556491,100,84
2026-27,mlax,Landmark Conference,landmark_conference,Scranton,David Dubas,David,Dubas,,633,David Dubas,"DUBAS,DAVID",DUBASDAVIDSCRANTON,21,0,,,Scranton,SCRANTON,1056-2677,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,19,2,00:00,0,0,1.000,,,,,,,,,,,,,,,26,41,0,15,3,12,.634,0.71,,,,,,0.7681263114125463,101,84
2026-27,mlax,Landmark Conference,landmark_conference,Goucher,Kevin Gearhart,Kevin,Gearhart,,1467,Kevin Gearhart,"GEARHART,KEVIN",GEARHARTKEVINGOUCHER,17,11,,,Goucher,GOUCHER,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,14,3,652:00,87,0,1.000,,,,,,,,,,,,,,,30,45,0,14,2,12,.667,0.82,,,,,,0.7614070639445278,102,84
2026-27,mlax,Landmark Conference,landmark_conference,Juniata,Logan Douglas,Logan,Douglas,,325,Logan Douglas,"DOUGLAS,LOGAN",DOUGLASLOGANJUNIATA,16,15,,,Juniata,JUNIATA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,35,0,19,15,897:00,37,0,1.000,,,,,,,,,,,,,,,2,3,0,1,0,1,.667,0.06,,,,,,0.7536658738450954,103,84
2026-27,mlax,Landmark Conference,landmark_conference,Elizabethtown,Logan Rolles,Logan,Rolles,,211,Logan Rolles,"ROLLES,LOGAN",ROLLESLOGANETOWN,14,0,,,Elizabethtown,ETOWN,993-6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113,109,62,0,10,3,00:00,0,222,1.000,,,,,,,,,,,,,,,2,3,0,3,3,0,.667,0.21,,,,,,0.7499985139578247,104,84
2026-27,mlax,Landmark Conference,landmark_conference,Susquehanna,Quin Michaels,Quin,Michaels,,685,Quin Michaels,"MICHAELS,QUIN",MICHAELSQUINSUSQUEHA,18,5,,,Susquehanna,SUSQUEHA,1054-5123,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,14,9,0,20,3,300:00,0,19,1.000,,,,,,,,,,,,,,,15,24,0,14,6,8,.625,0.78,,,,,,0.7355929072470974,105,84
2026-27,mlax,Landmark Conference,landmark_conference,Goucher,Cole Smith,Cole,Smith,,1467,Cole Smith,"SMITH,COLE",SMITHCOLEGOUCHER,17,0,,,Goucher,GOUCHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,28,0,9,15,00:00,0,1,1.000,,,,,,,,,,,,,,,0,1,0,2,2,0,.000,0.12,,,,,,0.7230677211841487,106,83
2026-27,mlax,Landmark Conference,landmark_conference,Drew,Eli Sanford,Eli,Sanford,,190,Eli Sanford,"SANFORD,ELI",SANFORDELIDREW,15,0,,,Drew,DREW,1050-4562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,44,0,6,10,00:00,0,0,1.000,,,,,,,,,,,,,,,4,9,0,2,2,0,.444,0.13,,,,,,0.717741563359674,107,83
2026-27,mlax,Landmark Conference,landmark_conference,Wilkes,Colin Webb,Colin,Webb,,784,Colin Webb,"WEBB,COLIN",WEBBCOLINWILKES,17,16,,,Wilkes,WILKES,1002-4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,24,44,0,12,11,953:00,49,29,1.000,,,,,,,,,,,,,,,0,1,0,1,1,0,.000,0.06,,,,,,0.6311995845928999,108,83
2026-27,mlax,Landmark Conference,landmark_conference,Elizabethtown,Ben Backenstose,Ben,Backenstose,,211,Ben Backenstose,"BACKENSTOSE,BEN",BACKENSTOSEBENETOWN,18,0,,,Elizabethtown,ETOWN,993-6124,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,12,1,00:00,0,0,1.000,,,,,,,,,,,,,,,24,38,0,16,4,12,.632,0.89,,,,,,0.6152000962830533,109,83
2026-27,mlax,Landmark Conference,landmark_conference,Drew,Joey Larmore,Joey,Larmore,,190,Joey Larmore,"LARMORE,JOEY",LARMOREJOEYDREW,16,13,,,Drew,DREW,1050-4541,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,16,0,9,3,780:00,0,0,1.000,,,,,,,,,,,,,,,33,52,0,12,4,8,.635,0.75,,,,,,0.5843253059733859,110,83
2026-27,mlax,Landmark Conference,landmark_conference,Drew,John Clinton,John,Clinton,,190,John Clinton,"CLINTON,JOHN",CLINTONJOHNDREW,16,16,,,Drew,DREW,1050-4708,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,38,0,12,11,949:00,28,0,1.000,,,,,,,,,,,,,,,1,1,0,2,1,1,1.000,0.13,,,,,,0.5735971446312909,111,83
2026-27,mlax,Landmark Conference,landmark_conference,Goucher,Aaron Butera,Aaron,Butera,,1467,Aaron Butera,"BUTERA,AARON",BUTERAAARONGOUCHER,14,1,,,Goucher,GOUCHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,101,147,54,0,5,4,57:00,2,248,1.000,,,,,,,,,,,,,,,1,3,0,3,3,0,.333,0.21,,,,,,0.5594891904057062,112,83
