season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,team_name,team_id,sdrm_id,this_is_softball,pitching_stats,pitching_summary_stats
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Cheyenne Piper,Cheyenne,Piper,,1451,Cheyenne Piper,0,0WES,30,22,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,2,0,.000,.000,.000,7,16,1,0,0,14,3,0,0,24,.958,17,.824,125,1,22,19,5,2,19,7,0,0,161.0,53,49,26,187,23,3,10,2.13,596,634,1,3,0,0,9,0,0,41,.210,0,0,0,2,"0,1",0,0,1,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,0,"0,1","0,2",0,0,0,0,"0,1",0,0,1,0,2,0,201,84,0,"37,150","53,223","14,52",0,"37,189",Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Natalie Davis,Natalie,Davis,,1451,Natalie Davis,0,0WES,22,18,,,41,0,6,7,0,0,0,3,0,0,4,2,0,0,2,0,0,0,0,0,0,1,0,0.205,6,46,0,.000,.146,.146,9,15,0,0,0,5,1,1,0,24,1.000,6,.833,106,1,17,10,5,0,6,4,0,0,85.1,40,37,23,43,20,0,1,3.04,350,386,2,3,0,2,8,0,0,11,.303,1,2,19,12,"2,14",0.14,2,14,"4,30",0.13,4,30,"4,26",0.15,4,26,"1,9",0.11,1,9,0,0,0,0,"1,5","4,9","14,34",13,0,0,0,"0,1",0,0,1,7,15,0,104,103,0,"30,90","51,168","13,40",0,"35,114",Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Kirsten Hicks,Kirsten,Hicks,,1451,Kirsten Hicks,0,0WES,4,1,,,2,0,1,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.750,2,4,0,.000,.500,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"2,3","0,1",0,0,1,"1,1",1.00,1,1,0,3,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Izzie Lefebvre,Izzie,Lefebvre,,1451,Izzie Lefebvre,0,0WES,22,5,,,16,9,4,3,0,0,0,3,0,0,3,2,5,0,1,0,0,0,0,0,0,0,0,0.368,4,20,5,1.000,.250,.250,2,7,1,0,0,0,0,0,0,10,.900,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,5,"1,5",0.20,1,5,"2,8",0.25,2,8,"2,4",0.50,2,4,"0,2",0,0,2,0,0,0,0,"2,5","1,1","5,10","0,1",0,0,1,23,0,0,0,2,5,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Carissa Tekely,Carissa,Tekely,,1451,Carissa Tekely,0,0WES,14,4,,,18,5,6,2,0,1,0,3,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0.455,8,23,1,.000,.333,.444,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5,5,"1,6",0.17,1,6,"3,12",0.25,3,12,"3,9",0.33,3,9,"1,1",1.00,1,1,0,0,0,0,"3,5","2,5","5,13",2,0,0,0,27,0,0,0,3,9,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Riley Salazar,Riley,Salazar,,1451,Riley Salazar,0,0WES,14,4,,,17,1,4,2,1,0,0,1,0,0,4,1,0,0,0,0,0,0,0,1,0,1,0,0.278,5,18,0,.000,.235,.294,0,2,1,0,0,7,0,0,0,3,.667,7,1.000,13,1,2,2,0,0,1,0,0,0,11.1,5,4,7,9,2,0,0,2.47,44,53,2,1,0,1,0,0,0,2,.295,0,1,3,6,"2,6",0.33,2,6,"4,10",0.40,4,10,"3,8",0.38,3,8,"0,1",0,0,1,0,0,0,0,"0,4","0,1","5,11","1,1",1.00,1,1,14,0,0,0,0,5,0,11,11,0,"5,10","7,27","2,9",0,"2,13",Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Jaydn Malizia,Jaydn,Malizia,,1451,Jaydn Malizia,0,0WES,11,5,,,13,1,4,5,2,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.438,6,16,0,.000,.308,.462,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,3,"2,4",0.50,2,4,"3,6",0.50,3,6,"3,6",0.50,3,6,"0,2",0,0,2,0,0,0,0,"0,3","2,2","5,7","1,1",1.00,1,1,1,0,0,0,0,1,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Kendall Mealy,Kendall,Mealy,,1451,Kendall Mealy,0,0WES,5,2,,,6,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0.000,0,7,0,.000,.000,.000,3,1,0,0,0,0,0,0,0,4,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,"0,1",0,0,1,"0,3",0,0,3,"1,2",0.50,1,2,"0,1",0,0,1,0,0,0,0,"0,1",0,"0,3",0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Cheyenne Burgos,Cheyenne,Burgos,,1451,Cheyenne Burgos,0,0WES,29,18,,,5,4,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.500,2,6,0,.000,.400,.400,28,1,2,0,0,0,0,0,0,31,.935,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"1,1",1.00,1,1,"1,2",0.50,1,2,1,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,"2,2",0,0,0,0,"1,1",1.00,1,1,1,1,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Morgan Murphy,Morgan,Murphy,,1451,Morgan Murphy,0,0WES,5,0,,,3,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.600,1,5,0,.000,.333,.333,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"2,2","0,1","0,1",0,0,0,0,"1,1",1.00,1,1,0,1,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Jenna Boneysteele,Jenna,Boneysteele,,1451,Jenna Boneysteele,0,0WES,23,16,,,37,7,9,3,2,0,0,4,0,1,6,3,0,1,3,0,0,0,0,1,0,1,0,0.333,11,45,1,.000,.243,.297,9,15,0,0,0,5,0,2,0,24,1.000,5,1.000,12,1,1,0,1,0,0,0,0,0,11.0,10,6,10,4,0,1,0,3.82,45,57,2,1,0,0,1,0,0,3,.267,1,1,18,6,"3,14",0.21,3,14,"6,23",0.26,6,23,"3,16",0.19,3,16,"1,5",0.20,1,5,0,0,0,0,"4,10","0,4","15,28","0,1",0,0,1,1,0,0,0,6,15,0,11,16,0,"4,12","6,28","2,7",0,"4,17",Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Emily Gerthung,Emily,Gerthung,,1451,Emily Gerthung,0,0WES,10,3,,,14,0,4,1,0,1,0,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0.375,6,16,0,.000,.286,.429,4,2,0,0,0,0,0,0,0,6,1.000,0,.000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,2,0,1,3,"1,6",0.17,1,6,"3,11",0.27,3,11,"1,6",0.17,1,6,"0,2",0,0,2,0,0,0,0,"0,2",0,"4,11","0,1",0,0,1,14,0,0,0,0,8,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Westminster,Teagan Reichel,Teagan,Reichel,,1451,Teagan Reichel,0,0WES,4,1,,,6,2,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571,4,7,0,.000,.500,.667,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,"1,1",1.00,1,1,"2,4",0.50,2,4,"1,2",0.50,1,2,0,0,0,0,0,0,0,0,"1,1","0,1","2,4","1,1",1.00,1,1,"0,1",0,0,1,0,1,0,,,,,,,,,Westminster,WES,0,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Amber Dedmon,Amber,Dedmon,,59,Amber Dedmon,0,0BETHANY,42,42,,,150,36,48,12,9,1,0,6,0,1,15,2,8,2,1,0,0,0,0,0,0,0,0,0.350,59,158,10,.800,.320,.393,34,1,2,0,0,0,0,0,0,37,.946,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,62,22,"10,35",0.29,10,35,"23,69",0.33,23,69,"14,42",0.33,14,42,"2,6",0.33,2,6,0,0,0,0,"22,58","5,15","32,70",51,0,0,0,0,0,0,0,7,34,0,,,,,,,,,Bethany,BETHANY,1313-2283,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Trinity Edge,Trinity,Edge,,59,Trinity Edge,0,0BETHANY,41,41,,,141,34,49,27,9,1,4,10,0,2,6,1,11,2,4,2,0,0,0,0,0,0,0,0.394,72,159,13,.846,.348,.511,35,30,3,0,0,23,5,2,0,68,.956,28,.821,156,1,23,17,6,0,19,2,0,0,150.1,70,56,60,136,17,3,6,2.61,596,680,11,10,0,4,10,0,0,71,.262,7,5,36,50,"11,34",0.32,11,34,"28,69",0.41,28,69,"13,39",0.33,13,39,"2,5",0.40,2,5,0,0,0,0,"4,22","10,15","55,81",5,0,0,0,"0,1",0,0,1,22,26,0,155,149,0,"1,7","1,8","0,3",0,"1,8",Bethany,BETHANY,1313-2630,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Olivia Kidd,Olivia,Kidd,,59,Olivia Kidd,0,0BETHANY,42,42,,,146,35,60,32,13,2,2,8,0,4,8,0,11,3,0,3,0,0,0,0,0,3,0,0.447,83,161,14,.786,.411,.568,219,22,4,9,0,49,12,1,0,245,.984,61,.803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,26,43,"29,58",0.50,29,58,"26,78",0.33,26,78,"14,57",0.25,14,57,"2,6",0.33,2,6,0,0,0,0,"16,25","12,19","46,82",24,0,0,0,0,0,0,0,14,28,0,,,,,,,,,Bethany,BETHANY,1313-2288,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Emma Jackson,Emma,Jackson,,59,Emma Jackson,0,0BETHANY,42,42,,,132,30,60,51,13,0,10,23,0,2,7,4,0,0,0,2,0,0,0,0,0,0,0,0.535,103,159,0,.000,.455,.780,43,68,11,0,0,0,0,3,0,122,.910,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,26,34,"27,57",0.47,27,57,"36,81",0.44,36,81,"21,46",0.46,21,46,"2,6",0.33,2,6,0,0,0,0,"15,26","11,18","55,91",22,0,0,0,0,0,0,0,4,20,0,,,,,,,,,Bethany,BETHANY,1313-2286,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Brooke Markland,Brooke,Markland,,59,Brooke Markland,0,0BETHANY,42,42,,,135,33,48,29,11,1,3,18,0,1,16,6,10,3,2,1,0,0,0,0,0,0,0,0.432,70,157,13,.769,.356,.519,72,95,9,0,0,0,0,9,0,176,.949,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,18,53,"15,50",0.30,15,50,"29,85",0.34,29,85,"18,63",0.29,18,63,"2,5",0.40,2,5,0,0,0,0,"18,31","7,13","39,92",39,0,0,0,0,0,0,0,8,53,0,,,,,,,,,Bethany,BETHANY,1313-1624,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Jenna Nolan,Jenna,Nolan,,59,Jenna Nolan,0,0BETHANY,41,41,,,133,9,43,21,4,0,1,3,0,2,13,2,1,0,1,3,0,0,0,2,0,3,0,0.340,50,142,1,1.000,.323,.376,275,9,6,0,0,0,0,10,0,290,.979,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,34,42,"12,40",0.30,12,40,"28,81",0.35,28,81,"15,50",0.30,15,50,"2,6",0.33,2,6,0,0,0,0,"7,31","7,10","49,86",25,0,0,0,"0,1",0,0,1,14,33,0,,,,,,,,,Bethany,BETHANY,1313-2634,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Caitlin O'Farrell,Caitlin,O'Farrell,,59,Caitlin O'Farrell,0,0BETHANY,41,39,,,129,11,32,20,6,0,0,7,0,0,11,6,2,0,0,2,0,0,0,0,0,1,0,0.283,38,138,2,1.000,.248,.295,59,52,8,0,0,0,0,4,0,119,.933,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,45,36,"11,43",0.26,11,43,"22,74",0.30,22,74,"18,51",0.35,18,51,"2,4",0.50,2,4,0,0,0,0,"5,25","11,14","40,80",12,0,0,0,1,0,0,0,10,36,0,,,,,,,,,Bethany,BETHANY,1313-2289,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Katelyn Ziems,Katelyn,Ziems,,59,Katelyn Ziems,0,0BETHANY,28,24,,,61,11,22,18,6,0,5,9,0,1,7,0,1,0,0,0,0,0,0,0,1,0,0,0.451,43,71,1,1.000,.361,.705,0,10,0,0,0,8,2,2,0,10,1.000,10,.800,29,1,4,3,1,1,2,0,0,0,27.0,14,9,8,19,5,0,0,2.33,105,114,3,0,0,0,1,0,0,9,.276,0,1,15,15,"7,26",0.27,7,26,"11,34",0.32,11,34,"9,25",0.36,9,25,"0,2",0,0,2,0,0,0,0,"7,13","4,5","17,37",18,0,0,0,1,0,0,0,2,21,0,12,41,1,"11,27","17,52","1,7",0,"8,33",Bethany,BETHANY,1313-1630,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Bella Juozapaitis,Bella,Juozapaitis,,59,Bella Juozapaitis,0,0BETHANY,26,23,,,61,11,15,4,3,0,0,11,0,0,11,4,2,0,0,0,0,0,0,0,0,1,0,0.361,18,72,2,1.000,.246,.295,22,3,1,0,0,0,0,1,0,26,.962,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,11,23,"3,21",0.14,3,21,"7,34",0.21,7,34,"4,24",0.17,4,24,"0,2",0,0,2,0,0,0,0,"8,21","1,8","14,40",1,0,0,0,"0,1",0,0,1,1,22,0,,,,,,,,,Bethany,BETHANY,1313-2287,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Victoria Wehrberger,Victoria,Wehrberger,,59,Victoria Wehrberger,0,0BETHANY,38,35,,,7,1,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0,8,0,.000,.000,.000,33,17,2,0,0,12,4,1,0,52,.962,16,.750,92,1,11,8,3,0,8,2,0,0,79.0,50,37,25,47,13,2,5,3.28,329,367,5,5,0,1,7,0,0,20,.280,0,0,3,1,"0,3",0,0,3,"0,4",0,0,4,"0,4",0,0,4,0,0,0,0,0,0,0,0,"0,1",0,"2,5","0,1",0,0,1,0,0,0,0,2,6,0,89,92,0,"32,79","45,174","7,25",0,"28,108",Bethany,BETHANY,1313-2293,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Madisyn Zigarovich,Madisyn,Zigarovich,,59,Madisyn Zigarovich,0,0BETHANY,5,3,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,1,2,0,0,0,5,1,0,0,3,1.000,6,.833,18,1,3,1,2,0,0,0,0,0,12.1,15,11,9,7,3,0,1,6.24,54,66,1,3,0,0,0,0,0,4,.333,1,0,0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,"0,1",0,0,1,0,0,0,13,14,0,"6,13","14,34","1,1",0,"2,13",Bethany,BETHANY,1313-2629,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Ally Laughlin,Ally,Laughlin,,59,Ally Laughlin,0,0BETHANY,2,0,,,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,"0,1",0,0,1,0,0,0,,,,,,,,,Bethany,BETHANY,1313-2633,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Bella Belcher,Bella,Belcher,,59,Bella Belcher,0,0BETHANY,5,0,,,4,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.500,2,4,0,.000,.500,.500,0,0,0,0,0,1,0,0,0,0,0.000,1,1.000,0,1,0,0,0,,0,0,0,0,2.0,0,0,3,1,0,0,0,0.00,6,9,1,0,0,0,0,0,0,1,.000,0,0,0,0,0,0,0,0,"1,2",0.50,1,2,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"1,2","1,1","1,2","1,1",1.00,1,1,23,0,0,0,0,0,0,1,4,0,"1,2","0,3","0,2",0,"0,2",Bethany,BETHANY,1313-2282,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Addison Hamilton,Addison,Hamilton,,59,Addison Hamilton,0,0BETHANY,7,3,,,8,3,2,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.455,2,11,0,.000,.250,.250,4,9,0,0,0,0,0,1,0,13,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,"2,6",0.33,2,6,"1,4",0.25,1,4,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,"4,5",0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,Bethany,BETHANY,1313-2284,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Shelby Crow,Shelby,Crow,,59,Shelby Crow,0,0BETHANY,11,1,,,10,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.200,2,10,0,.000,.200,.200,2,0,0,0,0,0,0,1,0,2,1.000,0,.000,8,1,1,1,0,0,0,0,0,0,8.0,4,3,5,5,0,0,1,2.63,31,37,0,0,0,1,0,0,0,2,.258,1,0,1,4,"0,3",0,0,3,"1,5",0.20,1,5,"0,2",0,0,2,"0,1",0,0,1,0,0,0,0,"1,1",0,"3,5",0,0,0,0,27,0,0,0,1,1,0,13,5,0,"4,8","6,21","0,1",0,"3,10",Bethany,BETHANY,1313-2632,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Mya Parrish,Mya,Parrish,,59,Mya Parrish,0,0BETHANY,1,0,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,"0,1",0,0,1,0,1,0,,,,,,,,,Bethany,BETHANY,1313-2290,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Shelby Thomas,Shelby,Thomas,,59,Shelby Thomas,0,0BETHANY,19,0,,,1,8,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1,1,2,.500,1.000,1.000,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,"1,1","1,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Bethany,BETHANY,1313-2292,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Kyleigh Anderson,Kyleigh,Anderson,,59,Kyleigh Anderson,0,0BETHANY,14,0,,,1,9,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1.000,1,1,3,1.000,1.000,1.000,1,1,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,Bethany,BETHANY,1313-2631,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Trista Morris,Trista,Morris,,59,Trista Morris,0,0BETHANY,30,19,,,56,11,17,4,1,0,0,7,0,2,4,2,5,0,1,0,0,0,0,0,0,1,0,0.400,18,66,5,1.000,.304,.321,33,3,2,0,0,0,0,0,0,38,.947,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,19,16,"7,18",0.39,7,18,"8,31",0.26,8,31,"6,18",0.33,6,18,"0,1",0,0,1,0,0,0,0,"3,9","1,5","17,35",3,0,0,0,1,0,0,0,6,12,0,,,,,,,,,Bethany,BETHANY,1313-1626,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Bethany,Molly Hitchen,Molly,Hitchen,,59,Molly Hitchen,0,0BETHANY,20,19,,,46,8,13,6,3,0,0,9,0,1,8,4,1,0,0,2,0,0,0,0,0,0,0,0.397,16,58,1,1.000,.283,.348,2,0,0,0,0,0,0,0,0,2,1.000,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,8,18,"3,16",0.19,3,16,"6,25",0.24,6,25,"4,15",0.27,4,15,"1,2",0.50,1,2,0,0,0,0,"3,9","5,7","15,31",11,0,0,0,"1,1",1.00,1,1,4,13,0,,,,,,,,,Bethany,BETHANY,1313-2285,True,,
2026-27,softball,Presidents Athletic Conference (PAC),pac,Grove City,Evelyn Montone,Evelyn,Montone,,265,Evelyn Montone,0,0GCC,31,31,,,110,28,49,16,9,3,1,9,0,2,3,2,12,2,0,1,0,0,0,0,0,0,0,0.492,67,122,14,.857,.445,.609,47,2,1,0,0,0,0,0,0,50,.980,0,.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,23,30,"9,25",0.36,9,25,"18,45",0.40,18,45,"11,31",0.35,11,31,"5,8",0.63,5,8,0,0,0,0,"33,51","4,9","28,48",1,0,0,0,0,0,0,0,5,21,0,,,,,,,,,Grove City,GCC,1314-4444,True,,
