season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Roanoke,Weston Hammond,Weston,Hammond,,578,Weston Hammond,"HAMMOND,WESTON",HAMMONDWESTONROANOKE,20,20,,,Roanoke,ROANOKE,1296-3161,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,40,0,8,19,1196:00,14,0,1.000,,,,,,,,,,,,,,,6,13,0,7,3,4,.462,0.35,,,,,,2.3884300496744966,1138,88
2026-27,mlax,Conference of New England (CCC),ccc,Western New England University,Tj Dalicandro,Tj,Dalicandro,,775,Tj Dalicandro,"DALICANDRO,TJ",DALICANDROTJWNE,20,0,,,Western New England University,WNE,1022-1196,0,0,0,0,0,1,7,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,25,0,18,5,00:00,0,0,1.000,,,,,,,,,,,,,,,23,47,0,17,6,11,.489,0.85,,,,,,2.384355409380657,1139,88
2026-27,mlax,Centennial Conference,centennial_conference,Dickinson,Charlie Baughan,Charlie,Baughan,,185,Charlie Baughan,"BAUGHAN,CHARLIE",BAUGHANCHARLIEDICKINSO,19,13,,,Dickinson,DICKINSO,663-2622,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,0,793:00,39,0,1.000,,,,,,,,,,,,,,,22,39,0,21,9,12,.564,1.11,,,,,,2.3778946967349244,1140,88
2026-27,mlax,Presidents Athletic Conference (PAC),pac,Westminster,Anthony Trella,Anthony,Trella,,1451,Anthony Trella,"TRELLA,ANTHONY",TRELLAANTHONYWES,19,11,,,Westminster,WES,1320-5081,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,23,4,650:00,66,0,1.000,,,,,,,,,,,,,,,18,35,0,20,10,10,.514,1.05,,,,,,2.3701249358264724,1141,88
2026-27,mlax,Liberty League (LL),ll,RIT,Adam Wong,Adam,Wong,,580,Adam Wong,"WONG,ADAM",WONGADAMRIT,24,1,,,RIT,RIT,1008-11786,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,33,0,8,19,60:00,0,0,1.000,,,,,,,,,,,,,,,6,10,0,8,4,4,.600,0.33,,,,,,2.3697875486561726,1142,88
2026-27,mlax,Liberty League (LL),ll,Vassar,Drew Mazzocco,Drew,Mazzocco,,737,Drew Mazzocco,"MAZZOCCO,DREW",MAZZOCCODREWVASSAR,15,4,,,Vassar,VASSAR,1065-4390,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,3,240:00,0,0,1.000,,,,,,,,,,,,,,,24,37,0,20,9,11,.649,1.33,,,,,,2.365030013301802,1143,88
2026-27,mlax,Middle Atlantic Conferences (MAC),mac,Eastern,Andrew Collins,Andrew,Collins,,8968,Andrew Collins,"COLLINS,ANDREW",COLLINSANDREWEASTERN,17,3,,,Eastern,EASTERN,1304-4648,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,2,167:00,33,0,1.000,,,,,,,,,,,,,,,22,36,0,21,9,12,.611,1.24,,,,,,2.3412925897588077,1144,88
2026-27,mlax,Liberty League (LL),ll,Union,Luke Foster,Luke,Foster,,727,Luke Foster,"FOSTER,LUKE",FOSTERLUKEUNION,20,19,,,Union,UNION,1064-9665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,46,0,12,28,1135:00,90,0,1.000,,,,,,,,,,,,,,,0,2,0,1,1,0,.000,0.05,,,,,,2.3392520252971454,1145,88
2026-27,mlax,Landmark Conference,landmark_conference,Juniata,Landon Heddens,Landon,Heddens,,325,Landon Heddens,"HEDDENS,LANDON",HEDDENSLANDONJUNIATA,16,16,,,Juniata,JUNIATA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,11,38,59,0,36,24,957:00,37,49,1.000,,,,,,,,,,,,,,,4,5,0,1,0,1,.800,0.06,,,,,,2.335115791349239,1146,88
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Gavin Selchert,Gavin,Selchert,,30190,Gavin Selchert,"SELCHERT,GAVIN",SELCHERTGAVINPENN COL,15,6,,,Penn College,PENN COL,2220-2083,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,20,2,368:00,0,0,1.000,,,,,,,,,,,,,,,22,34,0,20,10,10,.647,1.33,,,,,,2.3348010802860415,1147,88
2026-27,mlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Carroll,Zach Szuba,Zach,Szuba,,120,Zach Szuba,"SZUBA,ZACH",SZUBAZACHCARROLL,16,1,,,Carroll,CARROLL,1094-6971,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,1,4,0,0,0,0,14,0,18,4,60:00,0,0,1.000,,,,,,,,,,,,,,,42,90,0,20,3,17,.467,1.25,,,,,,2.332223538141329,1148,88
2026-27,mlax,Centennial Conference,centennial_conference,Washington College,Paxson Warnock,Paxson,Warnock,,753,Paxson Warnock,"WARNOCK,PAXSON",WARNOCKPAXSONWAC,18,5,,,Washington College,WAC,672-4456,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,42,0,13,17,302:00,57,0,1.000,,,,,,,,,,,,,,,6,12,0,7,5,2,.500,0.39,,,,,,2.327972183642975,1149,88
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Tufts,Jack Donovan,Jack,Donovan,,717,Jack Donovan,"DONOVAN,JACK",DONOVANJACKTUFTS,23,23,,,Tufts,TUFTS,1129-5141,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,29,0,8,30,1380:00,0,0,1.000,,,,,,,,,,,,,,,3,4,0,3,1,2,.750,0.13,,,,,,2.3264619080337448,1150,88
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Roanoke,Noah Elazar,Noah,Elazar,,578,Noah Elazar,"ELAZAR,NOAH",ELAZARNOAHROANOKE,19,1,,,Roanoke,ROANOKE,1296-3158,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,5,53,0,8,18,60:00,0,5,1.000,,,,,,,,,,,,,,,5,10,0,5,2,3,.500,0.26,,,,,,2.3235601561788357,1151,88
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Joey Davis,Joey,Davis,,1124,Joey Davis,"DAVIS,JOEY",DAVISJOEYHENDRIX,9,9,,,Hendrix,HENDRIX,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,10,14,0,21,3,550:00,10,12,1.000,,,,,,,,,,,,,,,23,59,0,19,10,9,.390,2.11,,,,,,2.322575522570762,1152,88
2026-27,mlax,Middle Atlantic Conferences (MAC),mac,Delaware Valley,Ashton Benkwitt,Ashton,Benkwitt,,179,Ashton Benkwitt,"BENKWITT,ASHTON",BENKWITTASHTONDELAWARE,15,15,,,Delaware Valley,DELAWARE,998-4263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,5,0,0,12,31,51,0,25,24,889:00,44,43,1.000,,,,,,,,,,,,,,,5,9,0,2,2,0,.556,0.13,,,,,,2.3218877757145067,1153,88
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Hampden-Sydney,Trey Black,Trey,Black,,269,Trey Black,"BLACK,TREY",BLACKTREYH-SC,18,0,,,Hampden-Sydney,H-SC,1291-2295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,35,0,9,11,00:00,0,1,1.000,,,,,,,,,,,,,,,8,14,0,11,8,3,.571,0.61,,,,,,2.3218310338561636,1154,88
2026-27,mlax,Centennial Conference,centennial_conference,Washington College,Brian Blanche,Brian,Blanche,,753,Brian Blanche,"BLANCHE,BRIAN",BLANCHEBRIANWAC,18,18,,,Washington College,WAC,672-4122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,55,0,3,23,1094:00,198,0,1.000,,,,,,,,,,,,,,,2,3,0,2,1,1,.667,0.11,,,,,,2.3167928531898365,1155,88
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Andrew Almquist,Andrew,Almquist,,45,Andrew Almquist,"ALMQUIST,ANDREW",ALMQUISTANDREWBABSON,21,21,,,Babson,BABSON,1133-2698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,14,7,1259:00,10,0,1.000,21,1200:43,179,258,0,18,4,0,0,0,0,768,8.94,.590,1,4,0,3,2,1,.250,0.14,,,,,,2.313696702595051,1156,88
2026-27,mlax,Centennial Conference,centennial_conference,Swarthmore,Ben Zabierek,Ben,Zabierek,,686,Ben Zabierek,"ZABIEREK,BEN",ZABIEREKBENSWARTHMO,19,5,,,Swarthmore,SWARTHMO,670-6804,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,10,0,12,4,300:00,0,3,1.000,,,,,,,,,,,,,,,24,45,0,20,6,14,.533,1.05,,,,,,2.312504013033831,1157,88
2026-27,mlax,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,Tyler Husby,Tyler,Husby,,1036,Tyler Husby,"HUSBY,TYLER",HUSBYTYLERCUW,21,0,,,Concordia Wisconsin,CUW,1959-3291,0,0,0,0,0,1,5,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,1,00:00,0,0,1.000,,,,,,,,,,,,,,,29,43,0,22,8,14,.674,1.05,,,,,,2.312140680832221,1158,88
2026-27,mlax,Little East Conference (LEC),lec,Keene State,Caleb White,Caleb,White,,330,Caleb White,"WHITE,CALEB",WHITECALEBKSC,16,16,,,Keene State,KSC,1068-4484,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,33,2,952:00,15,0,1.000,,,,,,,,,,,,,,,32,49,0,20,12,8,.653,1.25,,,,,,2.309667069794951,1159,88
2026-27,mlax,Ohio Athletic Conference (OAC),oac,Mount Union,"Li, Braylon",Braylon,Li,,452,"Li, Braylon","LI,BRAYLON",LIBRAYLONUMU,16,16,,,Mount Union,UMU,1279-5049,0,0,0,0,0,0,11,0,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0,13,1,949:00,46,0,1.000,,,,,,,,,,,,,,,36,75,0,23,5,18,.480,1.44,,,,,,2.3078032195378038,1160,88
2026-27,mlax,Liberty League (LL),ll,RIT,Brayden Kuczma,Brayden,Kuczma,,580,Brayden Kuczma,"KUCZMA,BRAYDEN",KUCZMABRAYDENRIT,14,1,,,RIT,RIT,1008-11965,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,10,0,13,0,60:00,0,2,1.000,,,,,,,,,,,,,,,19,32,0,22,7,15,.594,1.57,,,,,,2.3070457583075505,1161,88
2026-27,mlax,Little East Conference (LEC),lec,Plymouth State,Hunter Richards,Hunter,Richards,,548,Hunter Richards,"RICHARDS,HUNTER",RICHARDSHUNTERPLYMOUTH,16,0,,,Plymouth State,PLYMOUTH,1069-7604,0,0,0,0,0,2,10,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,1,60:00,0,0,1.000,,,,,,,,,,,,,,,35,67,0,23,4,19,.522,1.44,,,,,,2.3023887341542117,1162,88
2026-27,mlax,Southern Athletic Association (SAA),saa,Berry,Griffin Smiles,Griffin,Smiles,,973,Griffin Smiles,"SMILES,GRIFFIN",SMILESGRIFFINBRY,14,13,,,Berry,BRY,838-3789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49,0,14,27,763:00,153,0,1.000,,,,,,,,,,,,,,,3,3,0,1,0,1,1.000,0.07,,,,,,2.298194121514201,1163,88
2026-27,mlax,College Conference of Illinois and Wisconsin (CCIW),cciw,Illinois Wesleyan,Cole Kennedy,Cole,Kennedy,,300,Cole Kennedy,"KENNEDY,COLE",KENNEDYCOLEIWU,17,1,,,Illinois Wesleyan,IWU,683-7567,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,2,60:00,0,0,1.000,,,,,,,,,,,,,,,18,24,0,19,12,7,.750,1.12,,,,,,2.297761074938593,1164,88
2026-27,mlax,Michigan Intercollegiate Athletic Association (MIAA),miaa,Calvin,Teddy Hollebeek,Teddy,Hollebeek,,114,Teddy Hollebeek,"HOLLEBEEK,TEDDY",HOLLEBEEKTEDDYCALVIN,17,0,,,Calvin,CALVIN,1086-2375,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,0,13,6,00:00,0,0,1.000,,,,,,,,,,,,,,,22,32,0,15,7,8,.688,0.88,,,,,,2.2937123796760632,1165,88
2026-27,mlax,Conference of New England (CCC),ccc,University of Hartford,Nick Forgione,Nick,Forgione,,272,Nick Forgione,"FORGIONE,NICK",FORGIONENICKHARTFORD,17,16,,,University of Hartford,HARTFORD,6-2736,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,8,2,960:00,75,0,1.000,,,,,,,,,,,,,,,30,59,0,21,6,15,.508,1.24,,,,,,2.2890861523497583,1166,88
2026-27,mlax,Middle Atlantic Conferences (MAC),mac,Albright,Semaj Moyd,Semaj,Moyd,,16,Semaj Moyd,"MOYD,SEMAJ",MOYDSEMAJALBRIGHT,16,2,,,Albright,ALBRIGHT,992-4118,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,23,0,43,4,120:00,0,0,1.000,,,,,,,,,,,,,,,25,44,0,17,8,9,.568,1.06,,,,,,2.2876149992319403,1167,88
2026-27,mlax,Little East Conference (LEC),lec,Plymouth State,Blake McPherson,Blake,McPherson,,548,Blake McPherson,"MCPHERSON,BLAKE",MCPHERSONBLAKEPLYMOUTH,17,0,,,Plymouth State,PLYMOUTH,1069-7293,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,29,3,45:00,0,0,1.000,,,,,,,,,,,,,,,33,60,0,19,10,9,.550,1.12,,,,,,2.286612541312488,1168,88
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Peyton Knowles,Peyton,Knowles,,2713,Peyton Knowles,"KNOWLES,PEYTON",KNOWLESPEYTONOGL,13,12,,,Oglethorpe,OGL,1284-2884,0,0,0,0,0,2,10,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,2,28,0,24,5,720:00,0,3,1.000,,,,,,,,,,,,,,,27,53,0,17,1,16,.509,1.31,,,,,,2.28535701994615,1169,88
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Thompson Lau,Thompson,Lau,,24,Thompson Lau,"LAU,THOMPSON",LAUTHOMPSONAMHERST,14,14,,,Amherst,AMHERST,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,39,0,7,28,840:00,6,0,1.000,,,,,,,,,,,,,,,4,5,0,2,1,1,.800,0.14,,,,,,2.2792320576369556,1170,88
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,Graydon Diamond,Graydon,Diamond,,163,Graydon Diamond,"DIAMOND,GRAYDON",DIAMONDGRAYDONCONN,14,5,,,Conn. College,CONN,1125-2503,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,2,302:00,104,0,1.000,,,,,,,,,,,,,,,25,43,0,21,10,11,.581,1.50,,,,,,2.2747811126258513,1171,88
2026-27,mlax,Landmark Conference,landmark_conference,Moravian,Owen Deady,Owen,Deady,,443,Owen Deady,"DEADY,OWEN",DEADYOWENMOR,17,17,,,Moravian,MOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,152,98,0,7,6,1020:00,2,328,1.000,,,,,,,,,,,,,,,3,5,0,3,2,1,.600,0.18,,,,,,2.2676199395149026,1172,88
2026-27,mlax,Middle Atlantic Conferences (MAC),mac,FDU - Florham,Trevor Reid,Trevor,Reid,,221,Trevor Reid,"REID,TREVOR",REIDTREVORFDU-FLOR,17,17,,,FDU - Florham,FDU-FLOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,32,0,7,32,963:00,28,0,1.000,,,,,,,,,,,,,,,0,0,0,1,1,0,.000,0.06,,,,,,2.266047811344911,1173,88
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Bridgewater,Isaac Beals,Isaac,Beals,,75,Isaac Beals,"BEALS,ISAAC",BEALSISAACBRIDGEWA,5,4,,,Bridgewater,BRIDGEWA,1287-3838,0,0,0,0,0,-3,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,11,7,203:00,131,0,1.000,,,,,,,,,,,,,,,18,39,0,18,11,7,.462,3.60,,,,,,2.242879799145761,1174,88
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Bates,Dane Jones,Dane,Jones,,50,Dane Jones,"JONES,DANE",JONESDANEBATES,18,17,,,Bates,BATES,1120-5914,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,51,0,10,10,1020:00,0,0,1.000,,,,,,,,,,,,,,,10,18,0,9,4,5,.556,0.50,,,,,,2.240717684209727,1175,88
2026-27,mlax,Atlantic East Conference (AEC),aec,Marymount (VA),Braden Miller,Braden,Miller,,394,Braden Miller,"MILLER,BRADEN",MILLERBRADENMARYMOUN,17,0,,,Marymount (VA),MARYMOUN,658-2396,0,0,0,0,0,2,7,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,29,2,00:00,0,0,1.000,,,,,,,,,,,,,,,21,47,0,20,12,8,.447,1.18,,,,,,2.2377411072784024,1176,88
2026-27,mlax,USA South Athletic Conference,usa_south_athletic_confe,LaGrange,Jackson Ball,Jackson,Ball,,1162,Jackson Ball,"BALL,JACKSON",BALLJACKSONLAGRANGE,12,8,,,LaGrange,LAGRANGE,1026-2566,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,1,0,0,4,11,29,0,32,8,491:00,53,15,1.000,,,,,,,,,,,,,,,23,33,0,14,5,9,.697,1.17,,,,,,2.2343753070764043,1177,88
2026-27,mlax,Middle Atlantic Conferences (MAC),mac,Arcadia,Jack Keenan,Jack,Keenan,,966,Jack Keenan,"KEENAN,JACK",KEENANJACKARCADIA,19,18,,,Arcadia,ARCADIA,1301-2391,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,0,6,20,1085:00,94,0,1.000,,,,,,,,,,,,,,,1,2,0,5,4,1,.500,0.26,,,,,,2.225861057453354,1178,88
2026-27,mlax,Centennial Conference,centennial_conference,Muhlenberg,Aidan Fairweather,Aidan,Fairweather,,453,Aidan Fairweather,"FAIRWEATHER,AIDAN",FAIRWEATHERAIDANMUHLENBE,17,6,,,Muhlenberg,MUHLENBE,669-3375,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,16,4,345:00,37,0,1.000,,,,,,,,,,,,,,,37,64,0,20,3,17,.578,1.18,,,,,,2.224334594366507,1179,88
2026-27,mlax,Middle Atlantic Conferences (MAC),mac,York,Colby Berard,Colby,Berard,,815,Colby Berard,"BERARD,COLBY",BERARDCOLBYYCP,22,0,,,York,YCP,140-3854,0,0,0,0,0,0,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,1,00:00,0,0,1.000,,,,,,,,,,,,,,,23,39,0,21,7,14,.590,0.95,,,,,,2.222894238075723,1180,88
2026-27,mlax,Liberty League (LL),ll,Vassar,Danny Holt,Danny,Holt,,737,Danny Holt,"HOLT,DANNY",HOLTDANNYVASSAR,15,15,,,Vassar,VASSAR,1065-4683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,188,125,114,0,13,2,900:00,0,313,1.000,,,,,,,,,,,,,,,1,1,0,2,2,0,1.000,0.13,,,,,,2.2210292148359554,1181,88
2026-27,mlax,Conference of New England (CCC),ccc,Endicott College,Gio Panicola,Gio,Panicola,,8981,Gio Panicola,"PANICOLA,GIO",PANICOLAGIOENDICOTT,18,18,,,Endicott College,ENDICOTT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,24,13,1051:00,30,0,1.000,18,930:11,136,175,0,14,4,0,1,0,0,589,8.77,.563,0,0,0,0,0,0,.000,0.00,,,,,,2.2142123209345717,1182,88
2026-27,mlax,Old Dominion Athletic Conference (ODAC),odac,Randolph,Cole Robbins,Cole,Robbins,,566,Cole Robbins,"ROBBINS,COLE",ROBBINSCOLERANDOLPH,17,17,,,Randolph,RANDOLPH,1295-3709,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,44,0,20,17,1003:00,39,0,1.000,,,,,,,,,,,,,,,8,14,0,6,5,1,.571,0.35,,,,,,2.2081772450117945,1183,88
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Liam Miller,Liam,Miller,,2713,Liam Miller,"MILLER,LIAM",MILLERLIAMOGL,12,9,,,Oglethorpe,OGL,1284-2729,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,7,3,0,0,0,0,23,0,35,2,540:00,0,0,1.000,,,,,,,,,,,,,,,31,40,0,19,2,17,.775,1.58,,,,,,2.2076532398444004,1184,88
2026-27,mlax,Middle Atlantic Conferences (MAC),mac,Eastern,Brennan Kaut,Brennan,Kaut,,8968,Brennan Kaut,"KAUT,BRENNAN",KAUTBRENNANEASTERN,17,5,,,Eastern,EASTERN,1304-4954,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,24,5,340:00,20,0,1.000,,,,,,,,,,,,,,,19,38,0,18,10,8,.500,1.06,,,,,,2.202141458221738,1185,88
2026-27,mlax,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,Angus Oliveira,Angus,Oliveira,,673,Angus Oliveira,"OLIVEIRA,ANGUS",OLIVEIRAANGUSSPRINGFI,16,16,,,Springfield,SPRINGFI,1140-4947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,49,0,3,26,965:00,30,0,1.000,,,,,,,,,,,,,,,3,8,0,1,0,1,.375,0.06,,,,,,2.1906247405982997,1186,88
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Tufts,Henry Tweedy,Henry,Tweedy,,717,Henry Tweedy,"TWEEDY,HENRY",TWEEDYHENRYTUFTS,22,0,,,Tufts,TUFTS,1129-4900,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,17,0,18,4,00:00,0,0,1.000,,,,,,,,,,,,,,,26,48,0,18,6,12,.542,0.82,,,,,,2.1808030795462923,1187,88
2026-27,mlax,Conference of New England (CCC),ccc,Curry College,Kyle Bouley,Kyle,Bouley,,170,Kyle Bouley,"BOULEY,KYLE",BOULEYKYLECURRY,16,0,,,Curry College,CURRY,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,37,0,8,22,00:00,0,0,1.000,,,,,,,,,,,,,,,9,12,0,5,2,3,.750,0.31,,,,,,2.1784299797100535,1188,88
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Pitt-Bradford,Alex Arno,Alex,Arno,,1315,Alex Arno,"ARNO,ALEX",ARNOALEXPITT.-BR,17,17,,,Pitt-Bradford,PITT.-BR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,15,32,1026:00,31,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000,0.00,,,,,,2.1768013685884133,1189,88
2026-27,mlax,Little East Conference (LEC),lec,Keene State,Jake Dubiel,Jake,Dubiel,,330,Jake Dubiel,"DUBIEL,JAKE",DUBIELJAKEKSC,16,0,,,Keene State,KSC,1068-4096,0,0,0,0,0,3,13,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,16,1,00:00,0,0,1.000,,,,,,,,,,,,,,,36,86,0,21,5,16,.419,1.31,,,,,,2.1761022860502646,1190,88
2026-27,mlax,Little East Conference (LEC),lec,Salem State,Payton Cabral,Payton,Cabral,,621,Payton Cabral,"CABRAL,PAYTON",CABRALPAYTONSALEM ST,14,14,,,Salem State,SALEM ST,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,200,152,102,0,5,2,817:00,125,352,1.000,,,,,,,,,,,,,,,9,14,0,4,2,2,.643,0.29,,,,,,2.1729152420321234,1191,88
2026-27,mlax,Southern Athletic Association (SAA),saa,Southwestern,Trey Pena,Trey,Pena,,8746,Trey Pena,"PENA,TREY",PENATREYSOUTHWES,15,15,,,Southwestern,SOUTHWES,1322-2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,198,113,112,0,12,0,884:00,57,311,1.000,,,,,,,,,,,,,,,0,1,0,3,3,0,.000,0.20,,,,,,2.1670628582772,1192,88
2026-27,mlax,Centennial Conference,centennial_conference,Gettysburg,Patrick Maroney,Patrick,Maroney,,258,Patrick Maroney,"MARONEY,PATRICK",MARONEYPATRICKGC,17,17,,,Gettysburg,GC,665-5835,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,10,2,1023:00,123,0,1.000,,,,,,,,,,,,,,,44,83,0,20,5,15,.530,1.18,,,,,,2.1638767283349862,1193,88
