season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,msoc,Empire 8 (E8),e8,Hartwick,"Nowak, Nick",Nick,Nowak,,273,"Nowak, Nick","NOWAK,NICK",Hartwick,HAR,1005-3074,3,3,13,0,13,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,4,1,1,0,1.33,.33,.33,.00,0,,244:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1428,89
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,Wis.-Stout,"Oberg, Sven",Sven,Oberg,,803,"Oberg, Sven","OBERG,SVEN",Wis.-Stout,Stout,1436-5974,2,2,9,0,9,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1429,89
2026-27,msoc,Landmark Conference,landmark_conference,Susquehanna,"Ordiway, Parks",Parks,Ordiway,,685,"Ordiway, Parks","ORDIWAY,PARKS",Susquehanna,SU,1054-4072,1,0,10,0,10,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,03:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1430,89
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Albion,"Orpineda, Christian",Christian,Orpineda,,15,"Orpineda, Christian","ORPINEDA,CHRISTIAN",Albion,AC,1084-4272,3,1,19,0,19,0,0,0,4,1,1,0,0,0,1.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,122:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1431,89
2026-27,msoc,Landmark Conference,landmark_conference,Drew,"Palumbo, Jayce",Jayce,Palumbo,,190,"Palumbo, Jayce","PALUMBO,JAYCE",Drew,DREW,1050-4886,2,0,19,0,19,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,92:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1432,89
2026-27,msoc,Skyline Conference,skyline_conference,Manhattanville,"Palushaj, Marco",Marco,Palushaj,,382,"Palushaj, Marco","PALUSHAJ,MARCO",Manhattanville,MANU,1174-3700,1,0,26,0,26,0,0,0,2,1,1,0,0,0,2.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,31:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1433,89
2026-27,msoc,Landmark Conference,landmark_conference,Catholic,"Paparella, Charlie",Charlie,Paparella,,124,"Paparella, Charlie","PAPARELLA,CHARLIE",Catholic,CUA,1049-2945,2,2,29,0,29,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1434,89
2026-27,msoc,Little East Conference (LEC),lec,Plymouth State,"Patel, Krish",Krish,Patel,,548,"Patel, Krish","PATEL,KRISH",Plymouth State,PSU,1069-7637,2,1,13,0,13,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,142:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1435,89
2026-27,msoc,Landmark Conference,landmark_conference,Scranton,"Paxson, Drew",Drew,Paxson,,633,"Paxson, Drew","PAXSON,DREW",Scranton,SCR,1056-2297,2,2,8,0,8,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1436,89
2026-27,msoc,Little East Conference (LEC),lec,UMass Boston,Pedro Moraes,Pedro,Moraes,,401,Pedro Moraes,"MORAES,PEDRO",UMass Boston,UMB,1071-5269,3,1,5,0,5,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,126:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1437,89
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Hood,"Pinkel, Ryan",Ryan,Pinkel,,8404,"Pinkel, Ryan","PINKEL,RYAN",Hood,HOOD,656-3598,3,3,25,0,25,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,128:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1438,89
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Eau Claire,"Pope, Kyron",Kyron,Pope,,793,"Pope, Kyron","POPE,KYRON",UW-Eau Claire,UWEC,1122-7795,2,1,15,0,15,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,96:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1439,89
2026-27,msoc,University Athletic Association (UAA),uaa,Carnegie Mellon,"Preda, Sandor",Sandor,Preda,,119,"Preda, Sandor","PREDA,SANDOR",Carnegie Mellon,CMU,0,3,3,22,0,22,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,243:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1440,89
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Quiroz, Dylan",Dylan,Quiroz,,524,"Quiroz, Dylan","QUIROZ,DYLAN",Old Westbury,OLD,1328-3638,2,2,2,0,2,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,157:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1441,89
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Alvernia,"Ramirez, Damian",Damian,Ramirez,,938,"Ramirez, Damian","RAMIREZ,DAMIAN",Alvernia,WOLVES,0,3,2,16,0,16,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1442,89
2026-27,msoc,North Eastern Athletic Conference,north_eastern_athletic_c,Wilson College,"Reall Jr., Wes",Wes,Reall Jr.,,12973,"Reall Jr., Wes","REALL JR.,WES",Wilson College,WIL,1246-1075,1,0,5,0,5,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,59:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1443,89
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,Neumann,"Rem, Owen",Owen,Rem,,1254,"Rem, Owen","REM,OWEN",Neumann,NEU,1309-5914,3,3,2,0,2,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1444,89
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Renda, Vittorio",Vittorio,Renda,,520,"Renda, Vittorio","RENDA,VITTORIO",Ohio Wesleyan,OWU,1222-3316,2,2,6,0,6,0,0,0,3,1,1,0,0,0,1.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,130:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1445,89
2026-27,msoc,Southern Athletic Association (SAA),saa,Oglethorpe,Rhys Pollard,Rhys,Pollard,,2713,Rhys Pollard,"POLLARD,RHYS",Oglethorpe,OGLETHOR,1284-2819,2,0,5,0,5,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,50:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1446,89
2026-27,msoc,Skyline Conference,skyline_conference,Manhattanville,"Ricci, Emanuele",Emanuele,Ricci,,382,"Ricci, Emanuele","RICCI,EMANUELE",Manhattanville,MANU,1174-3740,3,2,15,0,15,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,193:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1447,89
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,"Riegel, Charlie",Charlie,Riegel,,163,"Riegel, Charlie","RIEGEL,CHARLIE",Conn. College,CONN,0,1,0,22,0,22,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,16:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1448,89
2026-27,msoc,North Eastern Athletic Conference,north_eastern_athletic_c,Penn State Berks,"Rios, Sebastian",Sebastian,Rios,,30044,"Rios, Sebastian","RIOS,SEBASTIAN",Penn State Berks,PSU,1243-2184,2,1,22,0,22,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1449,89
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,John Carroll,"Roseberry, Louis",Louis,Roseberry,,320,"Roseberry, Louis","ROSEBERRY,LOUIS",John Carroll,JCU,1277-7320,1,1,3,0,3,0,0,0,1,1,1,0,0,0,1.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1450,89
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Kalamazoo,"Ruiz, Lucas",Lucas,Ruiz,,326,"Ruiz, Lucas","RUIZ,LUCAS",Kalamazoo,KMZ,1088-1839,3,3,20,0,20,0,0,0,5,1,1,0,0,0,1.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,138:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1451,89
2026-27,msoc,Heartland Collegiate Athletic Conference (HCAC),hcac,Earlham,"Saravia, Russell",Russell,Saravia,,195,"Saravia, Russell","SARAVIA,RUSSELL",Earlham,EC,1215-2061,3,3,21,0,21,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1452,89
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Sartorio, Daniel",Daniel,Sartorio,,8746,"Sartorio, Daniel","SARTORIO,DANIEL",Southwestern,SWSN,1322-2790,3,2,7,0,7,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,6,0,1,0,2.00,.33,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1453,89
2026-27,msoc,Midwest Conference (MWC),mwc,Lawrence,"Schlichtmann, Chuck",Chuck,Schlichtmann,,348,"Schlichtmann, Chuck","SCHLICHTMANN,CHUCK",Lawrence,LAW,1099-1401,2,0,9,0,9,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,60:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1454,89
2026-27,msoc,Old Dominion Athletic Conference (ODAC),odac,Batten,"Schulte, Nolan",Nolan,Schulte,,745,"Schulte, Nolan","SCHULTE,NOLAN",Batten,BATN,1298-6380,1,1,7,0,7,0,0,0,1,1,1,0,0,0,1.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,46:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1455,89
2026-27,msoc,Skyline Conference,skyline_conference,Manhattanville,"Scotto, Peter",Peter,Scotto,,382,"Scotto, Peter","SCOTTO,PETER",Manhattanville,MANU,1174-3445,3,0,5,0,5,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,120:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1456,89
2026-27,msoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Claremont-Mudd-Scripps,Sean Lee,Sean,Lee,,142,Sean Lee,"LEE,SEAN",Claremont-Mudd-Scripps,CMS,1326-7060,2,1,9,0,9,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,139:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1457,89
2026-27,msoc,New England Small College Athletic Conference (NESCAC),nescac,Bates,"Seymour, Connor",Connor,Seymour,,50,"Seymour, Connor","SEYMOUR,CONNOR",Bates,BAT,1120-6393,1,0,22,0,22,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,42:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1458,89
2026-27,msoc,Liberty League (LL),ll,St. Lawrence,"Silverman, Kyle",Kyle,Silverman,,607,"Silverman, Kyle","SILVERMAN,KYLE",St. Lawrence,Saints,1062-11676,1,0,25,0,25,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,04:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1459,89
2026-27,msoc,Presidents Athletic Conference (PAC),pac,Waynesburg,"Smith, Josh",Josh,Smith,,1434,"Smith, Josh","SMITH,JOSH",Waynesburg,WAY,1319-6575,3,1,9,0,9,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,153:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1460,89
2026-27,msoc,Empire 8 (E8),e8,Houghton,"Souza, Nata",Nata,Souza,,30160,"Souza, Nata","SOUZA,NATA",Houghton,HOU,702-1972,2,0,15,0,15,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,77:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1461,89
2026-27,msoc,Centennial Conference,centennial_conference,Washington College,"Sprano, Tucker",Tucker,Sprano,,753,"Sprano, Tucker","SPRANO,TUCKER",Washington College,WAC,672-4002,3,3,10,0,10,0,0,0,6,1,1,0,0,0,2.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,213:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1462,89
2026-27,msoc,Centennial Conference,centennial_conference,Ursinus,"Stegner, Mathias",Mathias,Stegner,,730,"Stegner, Mathias","STEGNER,MATHIAS",Ursinus,UCB,671-3080,3,3,26,0,26,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1463,89
2026-27,msoc,Michigan Intercollegiate Athletic Association (MIAA),miaa,Alma,"Stewart, Calum",Calum,Stewart,,21,"Stewart, Calum","STEWART,CALUM",Alma,Alma,1085-4323,1,0,32,0,32,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,24:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1464,89
2026-27,msoc,North Atlantic Conference (NAC),nac,Maine Maritime,"Stoddard, Harris",Harris,Stoddard,,378,"Stoddard, Harris","STODDARD,HARRIS",Maine Maritime,MMA,1208-1756,3,3,20,0,20,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,270:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1465,89
2026-27,msoc,Landmark Conference,landmark_conference,Scranton,"Suraci, Nick",Nick,Suraci,,633,"Suraci, Nick","SURACI,NICK",Scranton,SCR,1056-903,2,2,6,0,6,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,5,0,1,0,2.50,.50,.00,.00,0,,130:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1466,89
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Marian,"Sus, JT",JT,Sus,,1196,"Sus, JT","SUS,JT",Marian,MAR,1255-3147,2,2,2,0,2,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,174:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1467,89
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,Ohio Wesleyan,"Sykes, Landon",Landon,Sykes,,520,"Sykes, Landon","SYKES,LANDON",Ohio Wesleyan,OWU,1222-3503,2,0,16,0,16,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,40:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1468,89
2026-27,msoc,Middle Atlantic Conferences (MAC),mac,York,Talen Popolis,Talen,Popolis,,815,Talen Popolis,"POPOLIS,TALEN",York,YORK (PA,140-4155,3,0,12,0,12,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,100:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1469,89
2026-27,msoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Caltech,Tanish Rao,Tanish,Rao,,89,Tanish Rao,"RAO,TANISH",Caltech,CIT,1324-1666,3,3,21,0,21,0,0,0,7,1,1,0,0,0,2.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,173:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1470,89
2026-27,msoc,College Conference of Illinois and Wisconsin (CCIW),cciw,Elmhurst,"Terriquez, Charlie",Charlie,Terriquez,,212,"Terriquez, Charlie","TERRIQUEZ,CHARLIE",Elmhurst,ELM,682-4280,2,0,9,0,9,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1471,89
2026-27,msoc,Empire 8 (E8),e8,Brockport,"Tinaj, Peter",Peter,Tinaj,,78,"Tinaj, Peter","TINAJ,PETER",Brockport,BRO,652-7128,2,2,10,0,10,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,118:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1472,89
2026-27,msoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,"Todd, Tustin",Tustin,Todd,,615,"Todd, Tustin","TODD,TUSTIN",St. Olaf,STO,1117-5491,3,3,15,0,15,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,181:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1473,89
2026-27,msoc,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,"Trager, Kai",Kai,Trager,,722,"Trager, Kai","TRAGER,KAI",Coast Guard,USCGA,1135-2796,3,3,4,0,4,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,242:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1474,89
2026-27,msoc,Liberty League (LL),ll,RPI,"Tymeson, Ben",Ben,Tymeson,,570,"Tymeson, Ben","TYMESON,BEN",RPI,RPI,1060-6951,2,0,8,0,8,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,39:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1475,89
2026-27,msoc,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stevens Point,"Urban, Connor",Connor,Urban,,802,"Urban, Connor","URBAN,CONNOR",UW-Stevens Point,WSP,1141-7159,3,3,3,0,3,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,6,0,0,0,2.00,.00,.00,.00,0,,195:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1476,89
2026-27,msoc,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),"Valenzuela, Wyatt",Wyatt,Valenzuela,,611,"Valenzuela, Wyatt","VALENZUELA,WYATT",St. Mary's (Md.),SMMD,659-4227,3,0,35,0,35,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,1,0,2,0,.33,.67,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1477,89
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Vehovsky, Joey",Joey,Vehovsky,,177,"Vehovsky, Joey","VEHOVSKY,JOEY",DePauw,DEPAUW,1274-6243,2,0,9,0,9,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,93:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1478,89
2026-27,msoc,Southern California Intercollegiate Athletic Conference (SCIAC),sciac,Pomona-Pitzer,"Veloria, Kieran",Kieran,Veloria,,549,"Veloria, Kieran","VELORIA,KIERAN",Pomona-Pitzer,PPC,1159-2779,3,2,20,0,20,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,127:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1479,89
2026-27,msoc,University Athletic Association (UAA),uaa,Brandeis,"Vera, Juan",Juan,Vera,,73,"Vera, Juan","VERA,JUAN",Brandeis,DEIS,1193-1752,3,3,6,0,6,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,6,0,1,0,2.00,.33,.00,.00,0,,235:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1480,89
2026-27,msoc,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,"Vichnick, Ian",Ian,Vichnick,,118,"Vichnick, Ian","VICHNICK,IAN",Carleton,CAR,1105-1227,1,1,3,0,3,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,90:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1481,89
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Dominican,"Villanueva, Josue",Josue,Villanueva,,1332,"Villanueva, Josue","VILLANUEVA,JOSUE",Dominican,DOM,1251-2345,1,1,22,0,22,0,0,0,0,1,1,0,0,0,.00,.00,1.00,.000,1.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,24:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1482,89
2026-27,msoc,University Athletic Association (UAA),uaa,Case Western Reserve,"Vlastaris, Philip",Philip,Vlastaris,,122,"Vlastaris, Philip","VLASTARIS,PHILIP",Case Western Reserve,CWRU,1195-3363,3,3,3,0,3,0,0,0,0,1,1,0,0,0,.00,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,238:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1483,89
2026-27,msoc,American Rivers Conference (ARC),arc,Univ. of Dubuque,"Wagner, Brady",Brady,Wagner,,192,"Wagner, Brady","WAGNER,BRADY",Univ. of Dubuque,DBQ,1044-2228,3,0,11,0,11,0,0,0,1,1,1,0,0,0,.33,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.885256550481917,1484,89
